chr1:1718760-1718880	GNB1_Ex_11
chr8:77763752-77763872	ZFHX4_Ex_10
chr8:77763872-77763992	ZFHX4_Ex_10
chr8:77763992-77764112	ZFHX4_Ex_10
chr8:77764112-77764232	ZFHX4_Ex_10
chr8:77764232-77764352	ZFHX4_Ex_10
chr8:77764352-77764472	ZFHX4_Ex_10
chr8:77764472-77764592	ZFHX4_Ex_10
chr8:77764592-77764712	ZFHX4_Ex_10
chr8:77764712-77764832	ZFHX4_Ex_10
chr8:77764832-77764952	ZFHX4_Ex_10
chr8:77764952-77765072	ZFHX4_Ex_10
chr8:77765072-77765192	ZFHX4_Ex_10
chr8:77765192-77765312	ZFHX4_Ex_10
chr8:77765312-77765432	ZFHX4_Ex_10
chr8:77765432-77765552	ZFHX4_Ex_10
chr8:77765552-77765672	ZFHX4_Ex_10
chr8:77765672-77765792	ZFHX4_Ex_10
chr8:77765792-77765912	ZFHX4_Ex_10
chr8:77765912-77766032	ZFHX4_Ex_10
chr8:77766032-77766152	ZFHX4_Ex_10
chr8:77766152-77766272	ZFHX4_Ex_10
chr8:77766272-77766392	ZFHX4_Ex_10
chr8:77766392-77766512	ZFHX4_Ex_10
chr8:77766512-77766632	ZFHX4_Ex_10
chr8:77766632-77766752	ZFHX4_Ex_10
chr8:77766752-77766872	ZFHX4_Ex_10
chr8:77766872-77766992	ZFHX4_Ex_10
chr8:77766992-77767112	ZFHX4_Ex_10
chr8:77767112-77767232	ZFHX4_Ex_10
chr8:77767232-77767352	ZFHX4_Ex_10
chr8:77767352-77767472	ZFHX4_Ex_10
chr8:77767472-77767592	ZFHX4_Ex_10
chr8:77767592-77767712	ZFHX4_Ex_10
chr8:77767712-77767832	ZFHX4_Ex_10
chr8:77767832-77767952	ZFHX4_Ex_10
chr8:77767952-77768072	ZFHX4_Ex_10
chr8:77768072-77768192	ZFHX4_Ex_10
chr8:77768192-77768312	ZFHX4_Ex_10
chr8:77768312-77768432	ZFHX4_Ex_10
chr8:77768432-77768552	ZFHX4_Ex_10
chr8:77775260-77775380	ZFHX4_Ex_11
chr8:77775380-77775500	ZFHX4_Ex_11
chr8:77775500-77775620	ZFHX4_Ex_11
chr8:77775620-77775740	ZFHX4_Ex_11
chr8:77775740-77775860	ZFHX4_Ex_11
chr8:77775860-77775980	ZFHX4_Ex_11
chr8:77775980-77776100	ZFHX4_Ex_11
chr8:77776100-77776220	ZFHX4_Ex_11
chr8:77776220-77776340	ZFHX4_Ex_11
chr8:77776340-77776460	ZFHX4_Ex_11
chr8:77776460-77776580	ZFHX4_Ex_11
chr8:77776580-77776700	ZFHX4_Ex_11
chr8:77776700-77776820	ZFHX4_Ex_11
chr8:78951219-78951338	chr8q21.12
chr8:79629679-79629798	chr8q21.12
chr8:80478898-80479017	chr8q21.13
chr8:81268096-81268215	chr8q21.13
chr8:82000232-82000351	chr8q21.13
chr8:82888034-82888153	chr8q21.13
chr8:83611322-83611441	chr8q21.13
chr8:84389812-84389931	chr8q21.13
chr8:85121456-85121575	chr8q21.2
chr8:85878982-85879101	chr8q21.2
chr8:87188746-87188865	chr8q21.3
chr8:88253112-88253231	chr8q21.3
chr8:89176554-89176673	chr8q21.3
chr8:90033271-90033390	chr8q21.3
chr8:91020775-91020894	chr8q21.3
chr8:91705196-91705315	chr8q21.3
chr8:92563155-92563274	chr8q21.3
chr8:93195231-93195350	chr8q21.3
chr8:94646578-94646697	chr8q22.1
chr8:95414047-95414166	chr8q22.1
chr8:96470241-96470360	chr8q22.1
chr8:97321839-97321958	chr8q22.1
chr8:98025626-98025745	chr8q22.1
chr8:98760586-98760705	chr8q22.1
chr8:99531667-99531786	chr8q22.2
chr8:100191755-100191874	chr8q22.2
chr8:101800665-101800784	chr8q22.3
chr8:102614927-102615046	chr8q22.3
chr8:103385680-103385799	chr8q22.3
chr8:104154654-104154773	chr8q22.3
chr8:105185562-105185681	chr8q22.3
chr8:105957961-105958080	chr8q22.3
chr8:106998711-106998830	chr8q23.1
chr8:107782336-107782455	chr8q23.1
chr8:109093519-109093638	chr8q23.1
chr8:109725357-109725476	chr8q23.1
chr8:110347343-110347462	chr8q23.1
chr8:111099020-111099139	chr8q23.2
chr8:112898521-112898640	chr8q23.3
chr8:113928880-113928999	chr8q23.3
chr8:114699427-114699546	chr8q23.3
chr8:115360336-115360455	chr8q23.3
chr8:116245564-116245683	chr8q23.3
chr8:116999731-116999850	chr8q23.3
chr8:117679644-117679763	chr8q23.3
chr8:117859699-117859819	RAD21_Ex_14
chr8:117859819-117859939	RAD21_Ex_14
chr8:117861155-117861275	RAD21_Ex_13
chr8:117862847-117862967	RAD21_Ex_12
chr8:117862967-117863087	RAD21_Ex_12
chr8:117864107-117864227	RAD21_Ex_11
chr8:117864227-117864347	RAD21_Ex_11
chr8:117864708-117864828	RAD21_Ex_10
chr8:117864828-117864948	RAD21_Ex_10
chr8:117866474-117866594	RAD21_Ex_9
chr8:117866594-117866714	RAD21_Ex_9
chr8:117868295-117868415	RAD21_Ex_8
chr8:117868415-117868535	RAD21_Ex_8
chr8:117868805-117868925	RAD21_Ex_7
chr8:117868925-117869045	RAD21_Ex_7
chr8:117869476-117869596	RAD21_Ex_6
chr8:117869596-117869716	RAD21_Ex_6
chr8:117870581-117870701	RAD21_Ex_5
chr8:117874070-117874190	RAD21_Ex_4
chr8:117875309-117875429	RAD21_Ex_3
chr8:117875429-117875549	RAD21_Ex_3
chr8:117878765-117878885	RAD21_Ex_2
chr8:117878885-117879005	RAD21_Ex_2
chr8:118815224-118815343	chr8q24.11
chr8:119502210-119502329	chr8q24.12
chr8:120105388-120105507	chr8q24.12
chr8:120847064-120847183	chr8q24.12
chr8:121689413-121689532	chr8q24.12
chr8:122963156-122963275	chr8q24.13
chr8:123706096-123706215	chr8q24.13
chr8:124473179-124473298	chr8q24.13
chr8:125240272-125240391	chr8q24.13
chr8:125944883-125945002	chr8q24.13
chr8:126983582-126983701	chr8q24.13
chr8:127767068-127767187	chr8q24.21
chr8:128597155-128597274	chr8q24.21
chr8:129350814-129350933	chr8q24.21
chr8:130390341-130390460	chr8q24.21
chr8:131161512-131161631	chr8q24.21
chr8:131921897-131922016	chr8q24.22
chr8:132961074-132961193	chr8q24.22
chr8:133971347-133971466	chr8q24.22
chr8:134786096-134786215	chr8q24.22
chr8:136215712-136215831	chr8q24.22
chr8:137341005-137341124	chr8q24.23
chr8:138056490-138056609	chr8q24.23
chr8:139146117-139146236	chr8q24.23
chr8:139919208-139919327	chr8q24.3
chr8:140689914-140690033	chr8q24.3
chr8:141675872-141675991	chr8q24.3
chr8:142487797-142487916	chr8q24.3
chr8:143762371-143762490	chr8q24.3
chr8:144793750-144793869	chr8q24.3
chr8:145505170-145505289	chr8q24.3
chr9:675541-675660	chr9p24.3
chr9:1386298-1386417	chr9p24.3
chr9:2141133-2141252	chr9p24.3
chr9:2798053-2798172	chr9p24.2
chr9:3573877-3573996	chr9p24.2
chr9:4191712-4191831	chr9p24.2
chr9:4864832-4864951	chr9p24.1
chr9:5069835-5069955	JAK2_Ex_12
chr9:5069955-5070075	JAK2_Ex_12
chr9:5072472-5072592	JAK2_Ex_13
chr9:5072592-5072712	JAK2_Ex_13
chr9:5073688-5073808	JAK2_Ex_14
chr9:5077353-5077473	JAK2_Ex_15
chr9:5077473-5077593	JAK2_Ex_15
chr9:5078256-5078376	JAK2_Ex_16
chr9:5078376-5078496	JAK2_Ex_16
chr9:5610399-5610518	chr9p24.1
chr9:6256233-6256352	chr9p24.1
chr9:6993789-6993908	chr9p24.1
chr9:8029791-8029910	chr9p24.1
chr9:9089751-9089870	chr9p23
chr9:9772552-9772671	chr9p23
chr9:11190814-11190933	chr9p23
chr9:11902037-11902156	chr9p23
chr9:12956702-12956821	chr9p23
chr9:13649814-13649933	chr9p23
chr9:14694000-14694119	chr9p22.3
chr9:15296028-15296148	NOTCH3_Ex_14
chr9:15296148-15296268	NOTCH3_Ex_14
chr9:15370516-15370635	chr9p22.3
chr9:16446097-16446216	chr9p22.3
chr9:17447387-17447506	chr9p22.2
chr9:18196005-18196124	chr9p22.2
chr9:18890216-18890335	chr9p22.1
chr9:19752330-19752449	chr9p22.1
chr9:20631574-20631693	chr9p21.3
chr9:21970972-21971092	CDKN2A_Ex_2
chr9:21971092-21971212	CDKN2A_Ex_2
chr9:21994128-21994248	CDKN2A_Ex_1
chr9:21994248-21994368	CDKN2A_Ex_1
chr9:22005966-22006086	CDKN2B_Ex_2
chr9:22006086-22006206	CDKN2B_Ex_2
chr9:22006206-22006326	CDKN2B_Ex_2
chr9:22008737-22008857	CDKN2B_Ex_1
chr9:22008857-22008977	CDKN2B_Ex_1
chr9:22072660-22072779	chr9p21.3
chr9:22740242-22740361	chr9p21.3
chr9:23404072-23404191	chr9p21.3
chr9:24111184-24111303	chr9p21.3
chr9:24898867-24898986	chr9p21.3
chr9:25889670-25889789	chr9p21.2
chr9:26565854-26565973	chr9p21.2
chr9:27282554-27282673	chr9p21.2
chr9:27985751-27985870	chr9p21.2
chr9:29399071-29399190	chr9p21.1
chr9:30085351-30085470	chr9p21.1
chr9:31136894-31137013	chr9p21.1
chr9:32182126-32182245	chr9p21.1
chr9:32904861-32904980	chr9p21.1
chr9:33775308-33775427	chr9p13.3
chr9:34655377-34655496	chr9p13.3
chr9:35682237-35682356	chr9p13.3
chr9:36374145-36374264	chr9p13.2
chr9:37081211-37081330	chr9p13.2
chr9:37782052-37782171	chr9p13.2
chr9:38445302-38445421	chr9p13.1
chr9:39100279-39100398	chr9p13.1
chr9:40790454-40790573	chr9p13.1
chr9:46142512-46142631	chr9p11.2
chr9:69217556-69217675	chr9q21.11
chr9:69893912-69894031	chr9q21.11
chr9:71016334-71016453	chr9q21.11
chr9:71712165-71712284	chr9q21.11
chr9:72626692-72626811	chr9q21.12
chr9:73445983-73446102	chr9q21.12
chr9:74865018-74865137	chr9q21.13
chr9:75560815-75560934	chr9q21.13
chr9:76652130-76652249	chr9q21.13
chr9:77286817-77286936	chr9q21.13
chr9:78002839-78002958	chr9q21.13
chr9:78706892-78707011	chr9q21.13
chr9:79417779-79417898	chr9q21.2
chr9:80137375-80137494	chr9q21.2
chr9:81148279-81148398	chr9q21.31
chr9:81841923-81842042	chr9q21.31
chr9:82930193-82930312	chr9q21.31
chr9:84340791-84340910	chr9q21.32
chr9:85129772-85129891	chr9q21.32
chr9:86050193-86050312	chr9q21.32
chr9:86584252-86584372	HNRNPK_Ex_17
chr9:86585037-86585157	HNRNPK_Ex_16
chr9:86585157-86585277	HNRNPK_Ex_16
chr9:86585632-86585752	HNRNPK_Ex_15
chr9:86585712-86585832	HNRNPK_Ex_14
chr9:86586158-86586278	HNRNPK_Ex_13
chr9:86586557-86586677	HNRNPK_Ex_12
chr9:86586787-86586907	HNRNPK_Ex_11
chr9:86586907-86587027	HNRNPK_Ex_11
chr9:86587027-86587147	HNRNPK_Ex_11
chr9:86587649-86587769	HNRNPK_Ex_10
chr9:86587769-86587889	HNRNPK_Ex_10
chr9:86588191-86588311	HNRNPK_Ex_9
chr9:86588311-86588431	HNRNPK_Ex_9
chr9:86588777-86588897	HNRNPK_Ex_8
chr9:86589422-86589542	HNRNPK_Ex_7
chr9:86590337-86590457	HNRNPK_Ex_6
chr9:86591860-86591980	HNRNPK_Ex_5
chr9:86592584-86592704	HNRNPK_Ex_4
chr9:86593080-86593200	HNRNPK_Ex_3
chr9:87202484-87202603	chr9q21.33
chr9:87852882-87853001	chr9q21.33
chr9:88694802-88694921	chr9q21.33
chr9:89916220-89916339	chr9q21.33
chr9:90879848-90879967	chr9q22.1
chr9:91607990-91608109	chr9q22.1
chr9:92290815-92290934	chr9q22.2
chr9:93067085-93067204	chr9q22.2
chr9:93736915-93737034	chr9q22.2
chr9:95821732-95821851	chr9q22.31
chr9:96539695-96539814	chr9q22.31
chr9:97245236-97245355	chr9q22.32
chr9:97951751-97951870	chr9q22.32
chr9:98991244-98991363	chr9q22.32
chr9:100411961-100412080	chr9q22.33
chr9:101097389-101097508	chr9q22.33
chr9:101823314-101823433	chr9q22.33
chr9:102632496-102632615	chr9q31.1
chr9:103545198-103545317	chr9q31.1
chr9:104233759-104233878	chr9q31.1
chr9:105165610-105165729	chr9q31.1
chr9:105998814-105998933	chr9q31.1
chr9:107075767-107075886	chr9q31.1
chr9:107735748-107735867	chr9q31.1
chr9:108454284-108454403	chr9q31.2
chr9:109177512-109177631	chr9q31.2
chr9:109834429-109834548	chr9q31.2
chr9:110489712-110489831	chr9q31.2
chr9:111603308-111603427	chr9q31.3
chr9:112300311-112300430	chr9q31.3
chr9:112966445-112966564	chr9q31.3
chr9:113690269-113690388	chr9q31.3
chr9:114417430-114417549	chr9q31.3
chr9:115427255-115427374	chr9q32
chr9:116480788-116480907	chr9q32
chr9:117455751-117455870	chr9q32
chr9:118156461-118156580	chr9q33.1
chr9:118933100-118933219	chr9q33.1
chr9:119990105-119990224	chr9q33.1
chr9:120683394-120683513	chr9q33.1
chr9:121761552-121761671	chr9q33.1
chr9:122859189-122859308	chr9q33.2
chr9:123639205-123639324	chr9q33.2
chr9:124549260-124549379	chr9q33.2
chr9:125377955-125378074	chr9q33.2
chr9:126198088-126198207	chr9q33.3
chr9:127356369-127356488	chr9q33.3
chr9:128035390-128035509	chr9q33.3
chr9:128729308-128729427	chr9q33.3
chr9:129858459-129858578	chr9q33.3
chr9:131193606-131193725	chr9q34.11
chr9:132200994-132201113	chr9q34.11
chr9:132919549-132919668	chr9q34.11
chr9:133957700-133957819	chr9q34.12
chr9:135037751-135037870	chr9q34.13
chr9:135764022-135764141	chr9q34.13
chr9:136403877-136403996	chr9q34.2
chr9:136545717-136545837	NOTCH1_Ex_3'UTR
chr9:136545837-136545957	NOTCH1_Ex_3'UTR
chr9:136545957-136546077	NOTCH1_Ex_3'UTR
chr9:137828591-137828710	chr9q34.3
chr9:138529718-138529837	chr9q34.3
chr9:139390463-139390583	NOTCH1_Ex_34
chr9:139390583-139390703	NOTCH1_Ex_34
chr9:139390703-139390823	NOTCH1_Ex_34
chr9:139390823-139390943	NOTCH1_Ex_34
chr9:139390943-139391063	NOTCH1_Ex_34
chr9:139391063-139391183	NOTCH1_Ex_34
chr9:139391183-139391303	NOTCH1_Ex_34
chr9:139391303-139391423	NOTCH1_Ex_34
chr9:139391423-139391543	NOTCH1_Ex_34
chr9:139391543-139391663	NOTCH1_Ex_34
chr9:139391663-139391783	NOTCH1_Ex_34
chr9:139391783-139391903	NOTCH1_Ex_34
chr9:139391903-139392023	NOTCH1_Ex_34
chr9:139393331-139393451	NOTCH1_Ex_33
chr9:139393534-139393654	NOTCH1_Ex_32
chr9:139393654-139393774	NOTCH1_Ex_32
chr9:139394974-139395094	NOTCH1_Ex_31
chr9:139395094-139395214	NOTCH1_Ex_31
chr9:139395214-139395334	NOTCH1_Ex_31
chr9:139396180-139396300	NOTCH1_Ex_30
chr9:139396300-139396420	NOTCH1_Ex_30
chr9:139396433-139396553	NOTCH1_Ex_29
chr9:139396714-139396834	NOTCH1_Ex_28
chr9:139396834-139396954	NOTCH1_Ex_28
chr9:139397574-139397694	NOTCH1_Ex_27
chr9:139397694-139397814	NOTCH1_Ex_27
chr9:139399105-139399225	NOTCH1_Ex_26
chr9:139399225-139399345	NOTCH1_Ex_26
chr9:139399345-139399465	NOTCH1_Ex_26
chr9:139399465-139399585	NOTCH1_Ex_26
chr9:139558167-139558286	chr9q34.3
chr9:141011712-141011831	chr9q34.3
chrX:2760725-2760844	chrXp22.33
chrX:4602651-4602770	chrXp22.33
chrX:5485302-5485421	chrXp22.32
chrX:7383289-7383408	chrXp22.31
chrX:9245689-9245808	chrXp22.31
chrX:10065289-10065408	chrXp22.2
chrX:11917443-11917562	chrXp22.2
chrX:12838875-12838994	chrXp22.2
chrX:13775693-13775812	chrXp22.2
chrX:15168407-15168526	chrXp22.2
chrX:15339608-15339728	PIGA_Ex_6
chrX:15339728-15339848	PIGA_Ex_6
chrX:15339848-15339968	PIGA_Ex_6
chrX:15342757-15342877	PIGA_Ex_5
chrX:15342877-15342997	PIGA_Ex_5
chrX:15343082-15343202	PIGA_Ex_4
chrX:15343202-15343322	PIGA_Ex_4
chrX:15343966-15344086	PIGA_Ex_3
chrX:15344086-15344206	PIGA_Ex_3
chrX:15349258-15349378	PIGA_Ex_2
chrX:15349378-15349498	PIGA_Ex_2
chrX:15349498-15349618	PIGA_Ex_2
chrX:15349618-15349738	PIGA_Ex_2
chrX:15349738-15349858	PIGA_Ex_2
chrX:15349858-15349978	PIGA_Ex_2
chrX:15349978-15350098	PIGA_Ex_2
chrX:15808579-15808699	ZRSR2_Ex_1
chrX:15809027-15809147	ZRSR2_Ex_2
chrX:15817985-15818105	ZRSR2_Ex_3
chrX:15821801-15821921	ZRSR2_Ex_4
chrX:15822214-15822334	ZRSR2_Ex_5
chrX:15826306-15826426	ZRSR2_Ex_6
chrX:15827293-15827413	ZRSR2_Ex_7
chrX:15827413-15827533	ZRSR2_Ex_7
chrX:15833790-15833910	ZRSR2_Ex_8
chrX:15833910-15834030	ZRSR2_Ex_8
chrX:15836680-15836800	ZRSR2_Ex_9
chrX:15838320-15838440	ZRSR2_Ex_10
chrX:15840824-15840944	ZRSR2_Ex_11
chrX:15840944-15841064	ZRSR2_Ex_11
chrX:15841064-15841184	ZRSR2_Ex_11
chrX:15841184-15841304	ZRSR2_Ex_11
chrX:15841304-15841424	ZRSR2_Ex_11
chrX:16485241-16485360	chrXp22.2
chrX:17611618-17611737	chrXp22.13
chrX:18322607-18322726	chrXp22.13
chrX:19059549-19059668	chrXp22.13
chrX:21834725-21834844	chrXp22.12
chrX:23705116-23705235	chrXp22.11
chrX:24881316-24881435	chrXp22.11
chrX:25733247-25733366	chrXp21.3
chrX:26693446-26693565	chrXp21.3
chrX:27450663-27450782	chrXp21.3
chrX:28501115-28501234	chrXp21.3
chrX:30311380-30311499	chrXp21.2
chrX:31235938-31236057	chrXp21.2
chrX:32172525-32172644	chrXp21.1
chrX:33048970-33049089	chrXp21.1
chrX:33985574-33985693	chrXp21.1
chrX:34901698-34901817	chrXp21.1
chrX:37805308-37805427	chrXp11.4
chrX:38511971-38512090	chrXp11.4
chrX:39249885-39250004	chrXp11.4
chrX:39911302-39911422	BCOR_Ex_15
chrX:39911422-39911542	BCOR_Ex_15
chrX:39911542-39911662	BCOR_Ex_15
chrX:39913069-39913189	BCOR_Ex_14
chrX:39913189-39913309	BCOR_Ex_14
chrX:39913479-39913599	BCOR_Ex_13
chrX:39914571-39914691	BCOR_Ex_12
chrX:39914691-39914811	BCOR_Ex_12
chrX:39916368-39916488	BCOR_Ex_11
chrX:39916488-39916608	BCOR_Ex_11
chrX:39921292-39921412	BCOR_Ex_10
chrX:39921412-39921532	BCOR_Ex_10
chrX:39921532-39921652	BCOR_Ex_10
chrX:39921979-39922099	BCOR_Ex_9
chrX:39922099-39922219	BCOR_Ex_9
chrX:39922219-39922339	BCOR_Ex_9
chrX:39922851-39922971	BCOR_Ex_8
chrX:39922971-39923091	BCOR_Ex_8
chrX:39923091-39923211	BCOR_Ex_8
chrX:39923529-39923649	BCOR_Ex_7
chrX:39923649-39923769	BCOR_Ex_7
chrX:39923769-39923889	BCOR_Ex_7
chrX:39930176-39930296	BCOR_Ex_6
chrX:39930296-39930416	BCOR_Ex_6
chrX:39930850-39930970	BCOR_Ex_5
chrX:39931562-39931682	BCOR_Ex_4
chrX:39931682-39931802	BCOR_Ex_4
chrX:39931802-39931922	BCOR_Ex_4
chrX:39931922-39932042	BCOR_Ex_4
chrX:39932042-39932162	BCOR_Ex_4
chrX:39932162-39932282	BCOR_Ex_4
chrX:39932282-39932402	BCOR_Ex_4
chrX:39932402-39932522	BCOR_Ex_4
chrX:39932522-39932642	BCOR_Ex_4
chrX:39932642-39932762	BCOR_Ex_4
chrX:39932762-39932882	BCOR_Ex_4
chrX:39932882-39933002	BCOR_Ex_4
chrX:39933002-39933122	BCOR_Ex_4
chrX:39933122-39933242	BCOR_Ex_4
chrX:39933242-39933362	BCOR_Ex_4
chrX:39933362-39933482	BCOR_Ex_4
chrX:39933482-39933602	BCOR_Ex_4
chrX:39933602-39933722	BCOR_Ex_4
chrX:39933722-39933842	BCOR_Ex_4
chrX:39933842-39933962	BCOR_Ex_4
chrX:39933962-39934082	BCOR_Ex_4
chrX:39934082-39934202	BCOR_Ex_4
chrX:39934202-39934322	BCOR_Ex_4
chrX:39934322-39934442	BCOR_Ex_4
chrX:39935667-39935787	BCOR_Ex_3
chrX:39937077-39937197	BCOR_Ex_2
chrX:40637206-40637325	chrXp11.4
chrX:41193466-41193586	DDX3X_Ex_1
chrX:41196621-41196741	DDX3X_Ex_2
chrX:41198249-41198369	DDX3X_Ex_3
chrX:41200727-41200847	DDX3X_Ex_4
chrX:41200847-41200967	DDX3X_Ex_4
chrX:41201668-41201788	DDX3X_Ex_5
chrX:41201788-41201908	DDX3X_Ex_5
chrX:41201980-41202100	DDX3X_Ex_6
chrX:41202379-41202499	DDX3X_Ex_7
chrX:41202499-41202619	DDX3X_Ex_7
chrX:41202980-41203100	DDX3X_Ex_8
chrX:41203273-41203393	DDX3X_Ex_9
chrX:41203482-41203602	DDX3X_Ex_10
chrX:41203602-41203722	DDX3X_Ex_10
chrX:41204373-41204493	DDX3X_Ex_11
chrX:41204493-41204613	DDX3X_Ex_11
chrX:41204647-41204767	DDX3X_Ex_12
chrX:41204767-41204887	DDX3X_Ex_12
chrX:41205472-41205592	DDX3X_Ex_13
chrX:41205592-41205712	DDX3X_Ex_13
chrX:41205668-41205788	DDX3X_Ex_14
chrX:41205788-41205908	DDX3X_Ex_14
chrX:41206092-41206212	DDX3X_Ex_15
chrX:41206212-41206332	DDX3X_Ex_15
chrX:41206498-41206618	DDX3X_Ex_16
chrX:41206618-41206738	DDX3X_Ex_16
chrX:41206883-41207003	DDX3X_Ex_17
chrX:41278486-41278605	chrXp11.4
chrX:42009352-42009471	chrXp11.4
chrX:44053431-44053550	chrXp11.3
chrX:44732738-44732858	KDM6A_Ex_1
chrX:44732858-44732978	KDM6A_Ex_1
chrX:44733150-44733270	KDM6A_Ex_2
chrX:44820519-44820639	KDM6A_Ex_3
chrX:44833891-44834011	KDM6A_Ex_4
chrX:44870186-44870306	KDM6A_Ex_5
chrX:44879745-44879865	KDM6A_Ex_6
chrX:44879865-44879985	KDM6A_Ex_6
chrX:44894156-44894276	KDM6A_Ex_7
chrX:44896840-44896960	KDM6A_Ex_8
chrX:44910944-44911064	KDM6A_Ex_9
chrX:44913064-44913184	KDM6A_Ex_10
chrX:44913184-44913304	KDM6A_Ex_10
chrX:44918231-44918351	KDM6A_Ex_11
chrX:44918472-44918592	KDM6A_Ex_12
chrX:44918592-44918712	KDM6A_Ex_12
chrX:44919197-44919317	KDM6A_Ex_13
chrX:44919317-44919437	KDM6A_Ex_13
chrX:44920559-44920679	KDM6A_Ex_14
chrX:44921882-44922002	KDM6A_Ex_15
chrX:44922597-44922717	KDM6A_Ex_16
chrX:44922717-44922837	KDM6A_Ex_16
chrX:44922837-44922957	KDM6A_Ex_16
chrX:44922957-44923077	KDM6A_Ex_16
chrX:44928784-44928904	KDM6A_Ex_17
chrX:44928904-44929024	KDM6A_Ex_17
chrX:44929024-44929144	KDM6A_Ex_17
chrX:44929144-44929264	KDM6A_Ex_17
chrX:44929264-44929384	KDM6A_Ex_17
chrX:44929384-44929504	KDM6A_Ex_17
chrX:44929504-44929624	KDM6A_Ex_17
chrX:44935932-44936052	KDM6A_Ex_18
chrX:44936052-44936172	KDM6A_Ex_18
chrX:44937635-44937755	KDM6A_Ex_19
chrX:44938361-44938481	KDM6A_Ex_20
chrX:44938481-44938601	KDM6A_Ex_20
chrX:44941791-44941911	KDM6A_Ex_21
chrX:44941940-44942060	KDM6A_Ex_22
chrX:44942625-44942745	KDM6A_Ex_23
chrX:44942745-44942865	KDM6A_Ex_23
chrX:44945100-44945220	KDM6A_Ex_24
chrX:44945220-44945340	KDM6A_Ex_24
chrX:44948948-44949068	KDM6A_Ex_25
chrX:44949068-44949188	KDM6A_Ex_25
chrX:44949958-44950078	KDM6A_Ex_26
chrX:44950078-44950198	KDM6A_Ex_26
chrX:44966605-44966725	KDM6A_Ex_27
chrX:44966725-44966845	KDM6A_Ex_27
chrX:44969304-44969424	KDM6A_Ex_28
chrX:44969424-44969544	KDM6A_Ex_28
chrX:44970607-44970727	KDM6A_Ex_29
chrX:45071121-45071240	chrXp11.3
chrX:47058092-47058212	UBA1_Ex02
chrX:47058212-47058332	UBA1_Ex02
chrX:47058437-47058557	UBA1_Ex03
chrX:47058568-47058688	UBA1_Ex04
chrX:47058688-47058808	UBA1_Ex04
chrX:47058859-47058979	UBA1_Ex05
chrX:47058979-47059099	UBA1_Ex05
chrX:47060283-47060403	UBA1_Ex06
chrX:47060655-47060775	UBA1_Ex07
chrX:47060827-47060947	UBA1_Ex08
chrX:47060947-47061067	UBA1_Ex08
chrX:47061535-47061655	UBA1_Ex09
chrX:47061677-47061797	UBA1_Ex10
chrX:47061797-47061917	UBA1_Ex10
chrX:47061977-47062097	UBA1_Ex11
chrX:47062097-47062217	UBA1_Ex11
chrX:47062332-47062452	UBA1_Ex12
chrX:47062513-47062633	UBA1_Ex13
chrX:47062860-47062980	UBA1_Ex14
chrX:47062980-47063100	UBA1_Ex14
chrX:47065287-47065407	UBA1_Ex15
chrX:47065407-47065527	UBA1_Ex15
chrX:47065627-47065747	UBA1_Ex16
chrX:47065747-47065867	UBA1_Ex16
chrX:47068992-47069112	UBA1_Ex17
chrX:47069317-47069437	UBA1_Ex18
chrX:47069437-47069557	UBA1_Ex18
chrX:47070231-47070351	UBA1_Ex19
chrX:47070395-47070515	UBA1_Ex20
chrX:47070515-47070635	UBA1_Ex20
chrX:47071813-47071933	UBA1_Ex21
chrX:47072150-47072270	UBA1_Ex22
chrX:47072369-47072489	UBA1_Ex23
chrX:47072489-47072609	UBA1_Ex23
chrX:47073716-47073836	UBA1_Ex24
chrX:47073916-47074036	UBA1_Ex25
chrX:47074153-47074273	UBA1_Ex26
chrX:47074273-47074393	UBA1_Ex26
chrX:47699698-47699817	chrXp11.23
chrX:48649497-48649617	GATA1_Ex_2
chrX:48649617-48649737	GATA1_Ex_2
chrX:48650151-48650271	GATA1_Ex_3
chrX:48650271-48650391	GATA1_Ex_3
chrX:48650391-48650511	GATA1_Ex_3
chrX:48650511-48650631	GATA1_Ex_3
chrX:48650650-48650770	GATA1_Ex_4
chrX:48650770-48650890	GATA1_Ex_4
chrX:48651529-48651649	GATA1_Ex_5
chrX:48651649-48651769	GATA1_Ex_5
chrX:48652190-48652310	GATA1_Ex_6
chrX:48652310-48652430	GATA1_Ex_6
chrX:48652430-48652550	GATA1_Ex_6
chrX:48652550-48652670	GATA1_Ex_6
chrX:49392428-49392547	chrXp11.23
chrX:53426481-53426601	SMC1A_Ex_16
chrX:53426601-53426721	SMC1A_Ex_16
chrX:53432395-53432515	SMC1A_Ex_11
chrX:53432515-53432635	SMC1A_Ex_11
chrX:53441910-53442030	SMC1A_Ex_2
chrX:53442030-53442150	SMC1A_Ex_2
chrX:53889658-53889777	chrXp11.22
chrX:55035437-55035557	ALAS2_Ex_11
chrX:55035557-55035677	ALAS2_Ex_11
chrX:55035677-55035797	ALAS2_Ex_11
chrX:55039848-55039968	ALAS2_Ex_10
chrX:55039968-55040088	ALAS2_Ex_10
chrX:55041119-55041239	ALAS2_Ex_9
chrX:55041239-55041359	ALAS2_Ex_9
chrX:55041359-55041479	ALAS2_Ex_9
chrX:55041970-55042090	ALAS2_Ex_8
chrX:55042090-55042210	ALAS2_Ex_8
chrX:55043878-55043998	ALAS2_Ex_7
chrX:55043998-55044118	ALAS2_Ex_7
